,tweet_text,cyberbullying_type,lang,score,y,processed
27623,@informationchef i haven't really had to go plonking around in graphite before. this stuff is practically a foreign language.,other_cyberbullying,en,0.9999955353730532,3,@ i havent really had to go plonking around in graphite before this stuff is practically a foreign language
27629,"RT @hmason: Kathy Sierra on Silicon Valley, meritocracy, and Skater Culture.  http://t.co/UlNvvmyC3d",other_cyberbullying,en,0.9999988818952938,3,rt @ kathy sierra on silicon valley meritocracy and skater culture  @link@
27634,"Bummed that I lost out on this adorable puppy, but glad the original owners were able to reclaim her.",other_cyberbullying,en,0.9999978449394296,3,bummed that i lost out on this adorable puppy but glad the original owners were able to reclaim her
27643,@NedGilmore i think it was clefthoof meat?,other_cyberbullying,en,0.9999939751275058,3,@ i think it was clefthoof meat
27648,@alexlifschitz YUP.,other_cyberbullying,en,0.9999942859272288,3,@ yup
27651,"Without the appropriate training for police, there will continue to be no advice except for the personal beliefs of the officer.",other_cyberbullying,en,0.9999976754941168,3,without the appropriate training for police there will continue to be no advice except for the personal beliefs of the officer
27658,@stockputout I nuked my rating by constantly helping a friend gear up all of his alts.,other_cyberbullying,en,0.9999956360168925,3,@ i nuked my rating by constantly helping a friend gear up all of his alts
27663,@josh_ag @ncweaver https://t.co/b5HFOAtfbk,other_cyberbullying,en,0.9999951728239382,3,@ @ @link@
27668,"RT @nrrrdcore: At the very least, questions will be raised. And we now understand that women in our industry must choose between incompeten…",other_cyberbullying,en,0.9999963612022058,3,rt @ at the very least questions will be raised and we now understand that women in our industry must choose between incompeten…
27670,@sinboy https://t.co/T7sChyC2Vs,other_cyberbullying,en,0.9999988909760588,3,@ @link@
27672,@TheNeuralBlast bahahaha it's a quote from a glee commercial.,other_cyberbullying,en,0.9999957219931092,3,@ bahahaha its a quote from a glee commercial
27684,"@Zillytbh @leighalexander oh shit, i accidentally blocked you. whoops.",other_cyberbullying,en,0.9999964085348644,3,@ @ oh shit i accidentally blocked you whoops
27693,I require the sauce for this gif. Someone help? http://t.co/lG1TroGVnK,other_cyberbullying,en,0.714281801980843,3,i require the sauce for this gif someone help @link@
27698,@ashleylynch o_O   that's appreciated greatly. going to be releasing some financial info soon.,other_cyberbullying,en,0.8571409446701223,3,@ oo   thats appreciated greatly going to be releasing some financial info soon
27699,@DoctorAvenue selfies are rad. ^.^,other_cyberbullying,en,0.9999961789515278,3,@ selfies are rad 
27703,"As a reminder, assistance requests are private. You can be anon, but I need to know situation, pref w/location. PGP: http://t.co/NwgZLY9G6r",other_cyberbullying,en,0.9999970298480628,3,as a reminder assistance requests are private you can be anon but i need to know situation pref wlocation pgp @link@
27706,@Keltounet http://t.co/g7w5b4uSbW,other_cyberbullying,en,0.999997198954872,3,@ @link@
27716,"@Cactus_Soup90 tweetdeck is owned by twitter, and was bought around the time that devpolicy was changed.",other_cyberbullying,en,0.9999970287786932,3,@ tweetdeck is owned by twitter and was bought around the time that devpolicy was changed
27720,@BasicMountain I WILL CREATE A LITERAL WALL,other_cyberbullying,en,0.9999978088907736,3,@ i will create a literal wall
27724,http://t.co/Z8IbGNjVsX,other_cyberbullying,en,0.9999966874530432,3,@link@
27732,RT @randi_ebooks: @KaylinEvergreen @Queer_Dalek @freebsdgirl write enough puppet code and you have the basics for ruby just to give the sit…,other_cyberbullying,en,0.9999955593194928,3,rt @ @ @ @ write enough puppet code and you have the basics for ruby just to give the sit…
27734,@sschinke yup,other_cyberbullying,en,0.9999946707549784,3,@ yup
27741,@joncruz no,other_cyberbullying,en,0.9999975758484356,3,@ no
27751,"@Palle_Hoffstein @CranBoonitz FreeBSD keeps getting emails about firing me, as well. Y'know, the open source OS i used to contribute to.",other_cyberbullying,en,0.8571395011808325,3,@ @ freebsd keeps getting emails about firing me as well yknow the open source os i used to contribute to
27758,@leighalexander ❤️,other_cyberbullying,en,0.9999969994387238,3,@ ❤️
27768,Vibrating with excitement. Every day brings us closer to being able to make the announcement.,other_cyberbullying,en,0.9999963666596874,3,vibrating with excitement every day brings us closer to being able to make the announcement
27773,@LynnMagic let this be the start of a new trend. Selfie with random boobpillow.,other_cyberbullying,en,0.9999972535051672,3,@ let this be the start of a new trend selfie with random boobpillow
27782,@onebrightlight i've been talking to 2 employees and i heard about a lot of the internal politics re: GG. it's enough to make me stay.,other_cyberbullying,en,0.9999961530010322,3,@ ive been talking to 2 employees and i heard about a lot of the internal politics re gg its enough to make me stay
27783,@gavinatkinson @karinjiri @devinteske i miss sysinstall. :(,other_cyberbullying,en,0.9999989239734368,3,@ @ @ i miss sysinstall 
27784,"@jasonbentley sure, I think I can stop by for a bit. Giving a talk, but should be out of here by 1:15.",other_cyberbullying,en,0.9999969263502656,3,@ sure i think i can stop by for a bit giving a talk but should be out of here by 115
27789,"@MetaCookbook @Jenny_Trout @HarperCollins the action may be bad (not judging it from my pedestal), but seeing multiple people jump on her.",other_cyberbullying,en,0.9999970121695476,3,@ @ @ the action may be bad not judging it from my pedestal but seeing multiple people jump on her
27795,@cigardubey chrome now supports having user profiles as well. i switch back and forth for a few different things. it's useful.,other_cyberbullying,en,0.999997332908962,3,@ chrome now supports having user profiles as well i switch back and forth for a few different things its useful
27799,@anniekfox Who would that be?,other_cyberbullying,en,0.9999971353026964,3,@ who would that be
27811,"If you have ever felt personally victimized by ethics in games journalism, raise your hand",other_cyberbullying,en,0.8571404079632876,3,if you have ever felt personally victimized by ethics in games journalism raise your hand
27812,@LynnMagic we should def talk later :),other_cyberbullying,en,0.9999967189242052,3,@ we should def talk later 
27817,@gater_ebooks the ethics policy for gamergate doesn't exist.,other_cyberbullying,en,0.9999947877465368,3,@ the ethics policy for gamergate doesnt exist
27820,@qmarq @ChrisWarcraft im sitting at dinner and I'm like Chris... Chris... Chris Warcraft,other_cyberbullying,en,0.9999963069218104,3,@ @ im sitting at dinner and im like chris chris chris warcraft
27838,Catching the last BART home. So excited! What a productive evening. :),other_cyberbullying,en,0.9999966336059616,3,catching the last bart home so excited what a productive evening 
27849,How have I never heard of ball culture? This sounds amazing.,other_cyberbullying,en,0.7142832107147348,3,how have i never heard of ball culture this sounds amazing
27852,feminazi,other_cyberbullying,en,0.9999988259982168,3,feminazi
27864,@teioh at some point. ^.^ there's still a few bugs i need to work out with proper attribution of RTs to people that issued them. minor stuff,other_cyberbullying,en,0.9999957459215448,3,@ at some point  theres still a few bugs i need to work out with proper attribution of rts to people that issued them minor stuff
27873,@MaslabDroid @gamerfortruth possibly,other_cyberbullying,en,0.999997108822584,3,@ @ possibly
27876,"@OutworldDOTA2 i'm very entertained that all it takes is ""155 IQ"" for me to know precisely who is being discussed.",other_cyberbullying,en,0.9999968085623792,3,@ im very entertained that all it takes is 155 iq for me to know precisely who is being discussed
27885,https://t.co/zvw6lCpGyk,other_cyberbullying,en,0.9999976302318296,3,@link@
27898,"@dampscot yup, i'm aware. :)",other_cyberbullying,en,0.9999973473234878,3,@ yup im aware 
27900,"@fdgonthier a lot of people contribute just a little bit, and it turns into enough to keep me afloat. every dollar is immensely appreciated.",other_cyberbullying,en,0.9999989717474458,3,@ a lot of people contribute just a little bit and it turns into enough to keep me afloat every dollar is immensely appreciated
27904,RT @Oneiorosgrip: #adviceforyoungfeminists Learning some history will help you not take credit for things your movement didn't do http://t.…,other_cyberbullying,en,0.9999978789245322,3,rt @ adviceforyoungfeminists learning some history will help you not take credit for things your movement didnt do httpt…
27908,#MKR,other_cyberbullying,en,0.9999951409103534,3,mkr
27914,"You aren't just one person. There are many of us, and we all have voices. But more than that, we have resources, experience, and passion.",other_cyberbullying,en,0.9999973238892712,3,you arent just one person there are many of us and we all have voices but more than that we have resources experience and passion
27916,"@jbradfield that's, ah, all of my kitchen, really. i have a thing for english tea roses patterns, too.",other_cyberbullying,en,0.9999964797809088,3,@ thats ah all of my kitchen really i have a thing for english tea roses patterns too
27921,"@allieemorse i really didn't mean to dig on anyone in a horrible way. I thought it was just a bit of snow, honestly. :\",other_cyberbullying,en,0.9999963414164644,3,@ i really didnt mean to dig on anyone in a horrible way i thought it was just a bit of snow honestly 
27925,"RT @deathofrats01: @freebsdgirl When I think about all the different things that have happened since last August, I think of things like th…",other_cyberbullying,en,0.8571394102099139,3,rt @ @ when i think about all the different things that have happened since last august i think of things like th…
27929,"So please take your accusations of ""WHY AREN'T YOU PROSECUTING, EVIL ANTIGG SCUM"" and go educate yourself. @PendragonTarot",other_cyberbullying,en,0.9999945871244408,3,so please take your accusations of why arent you prosecuting evil antigg scum and go educate yourself @
27933,"@sschinke @1lb_cake @DiscordianKitty @Grummz Sam, I appreciate you trying to correct people, but please drop my mention :)",other_cyberbullying,en,0.9999959358620976,3,@ @ @ @ sam i appreciate you trying to correct people but please drop my mention 
27937,@ChrisWarcraft yo,other_cyberbullying,en,0.9999972411483932,3,@ yo
27944,"Users want transparency in abuse systems, but there's a difficulty in this. It can allow people to game the system.",other_cyberbullying,en,0.9999965368564792,3,users want transparency in abuse systems but theres a difficulty in this it can allow people to game the system
27945,@Jeff_Skalski @nvidia not cool.,other_cyberbullying,en,0.9999980265922372,3,@ @ not cool
27961,Who is writing the bimbolines? #mkr,other_cyberbullying,en,0.9999964986020848,3,who is writing the bimbolines mkr
27969,https://t.co/opmENrmNdI,other_cyberbullying,en,0.9999976837196292,3,@link@
27978,@Skawtnyc @a_man_in_black @ChrisWarcraft I saw.,other_cyberbullying,en,0.9999973761703548,3,@ @ @ i saw
27979,@athenahollow @ShadowPraxis i'm married with kids. also 33.,other_cyberbullying,en,0.9999946411340808,3,@ @ im married with kids also 33
27982,#Blameonenotall http://t.co/u34mtij1F1,other_cyberbullying,en,0.9999958341922404,3,blameonenotall @link@
27987,Can't quite shake the feeling that #MKR is a tiny bit rigged. Since when do bullies add more value to a show? #teamlynnandtony,other_cyberbullying,en,0.999998482156096,3,cant quite shake the feeling that mkr is a tiny bit rigged since when do bullies add more value to a show teamlynnandtony
27988,OMG pothead stepdad with MS is a sweetheart but I might kill him if he stumbles one more time through this living room where I'm sleeping.,other_cyberbullying,en,0.999995645462461,3,omg pothead stepdad with ms is a sweetheart but i might kill him if he stumbles one more time through this living room where im sleeping
27990,@Thunder_Chicken @EvvyKube @chromatic_x not sure if being sarcastic or obtuse.,other_cyberbullying,en,0.9999956731324684,3,@ @ @ not sure if being sarcastic or obtuse
27991,.@chouhos @unoriginal_babe The blank stare.,other_cyberbullying,en,0.9999965275572432,3,@ @ the blank stare
27995,"@GregTheTerrible In web, yes. Clients other than web immediately delete tweets.",other_cyberbullying,en,0.9999976546840008,3,@ in web yes clients other than web immediately delete tweets
28000,I just found these. http://t.co/Lyam5snQ1c,other_cyberbullying,en,0.9999974852011984,3,i just found these @link@
28004,Dev week matches my outfit! http://t.co/s8i4HDWqMV,other_cyberbullying,en,0.9999976045580612,3,dev week matches my outfit @link@
28010,Portland IKEA: now with birds!,other_cyberbullying,en,0.9999975966305638,3,portland ikea now with birds
28017,@Rannnny_x bully!,other_cyberbullying,en,0.999995735747908,3,@ bully
28018,@BryanRenno blackmilk.,other_cyberbullying,en,0.9999970141480464,3,@ blackmilk
28022,@merlyn IT BEGINS.,other_cyberbullying,en,0.9999967192382304,3,@ it begins
28025,"Uh. This is what /angry looks like with undead. It's supposed to be fist in air, not slapping my own butt. http://t.co/YGzCldXqWQ",other_cyberbullying,en,0.9999958881121264,3,uh this is what angry looks like with undead its supposed to be fist in air not slapping my own butt @link@
28028,"Today, I am happy to announce the Online Abuse Prevention Initiative, created with @TheQuinnspiracy, @alexlifschitz, &amp; @SheriRubin.",other_cyberbullying,en,0.9999978234072916,3,today i am happy to announce the online abuse prevention initiative created with @ @ amp @
28043,@theMirai @SirGoldenrod @sloshedtrain2 @srhbutts it's tied to twitter user IDs. and it's not a constant update. it updates when i run it.,other_cyberbullying,en,0.9999974924200724,3,@ @ @ @ its tied to twitter user ids and its not a constant update it updates when i run it
28063,SOON ™,other_cyberbullying,en,0.9999973077045335,3,soon ™
28066,@RealDackFayden @tauriqmoosa yeah. i tried to talk to him. he won't even tell me why he thinks this is a thing.,other_cyberbullying,en,0.9999979303522812,3,@ @ yeah i tried to talk to him he wont even tell me why he thinks this is a thing
28067,@PeerWorker why do you think that you know more about the abuse i personally receive than i do?,other_cyberbullying,en,0.9999979618296015,3,@ why do you think that you know more about the abuse i personally receive than i do
28069,Out of Pravana blue. Guess I'm stuck with mixing some clear with Special FX Turquoise to layer over existing hair. hmm. This might be good.,other_cyberbullying,en,0.9999971334175106,3,out of pravana blue guess im stuck with mixing some clear with special fx turquoise to layer over existing hair hmm this might be good
28077,@cigardubey right now? multiple browsers :P   i should set up tweetdeck for this.,other_cyberbullying,en,0.9999992997194864,3,@ right now multiple browsers p   i should set up tweetdeck for this
28078,"Best part about my style &amp; not having a precision cut is that I can scream ""FUCK YOU, HAIR"" while randomly jabbing/hacking w/box cutters.",other_cyberbullying,en,0.9999970553387608,3,best part about my style amp not having a precision cut is that i can scream fuck you hair while randomly jabbinghacking wbox cutters
28090,http://t.co/un0m0L2Cy3 http://t.co/EGQA6Oab0H,other_cyberbullying,en,0.9999971632567098,3,@link@ @link@
28103,@composerose yeah.,other_cyberbullying,en,0.9999967970581524,3,@ yeah
28110,"@SFtheWolf i don't like the women in refrigerators trope at all, but i'm not going to say those comics shouldn't exist.",other_cyberbullying,en,0.9999965749360398,3,@ i dont like the women in refrigerators trope at all but im not going to say those comics shouldnt exist
28113,@JWYoder I'm doing it full time :P,other_cyberbullying,en,0.9999989651774428,3,@ im doing it full time p
28114,RT @TheQuinnspiracy: I don't know what I expected but it wasnt Law And Order telling me to give up.,other_cyberbullying,en,0.9999965853254216,3,rt @ i dont know what i expected but it wasnt law and order telling me to give up
28116,"in short, there needs to be a verified that isn't Verified. requiring govt ids will cause probs. unique phone less problematic, not perfect.",other_cyberbullying,en,0.999996945075412,3,in short there needs to be a verified that isnt verified requiring govt ids will cause probs unique phone less problematic not perfect
28131,@TheQuinnspiracy https://t.co/LVVahRaEZA,other_cyberbullying,en,0.999993854364269,3,@ @link@
28134,I've seen soup kitchens that provide a higher quality of food. Seriously. #MKR #MKR2015,other_cyberbullying,en,0.999995081629476,3,ive seen soup kitchens that provide a higher quality of food seriously mkr mkr2015
28135,does have some drawbacks. but a 2nd toggle saying 'show me accts older than N days' is easy. metadata already exists. client/policy update.,other_cyberbullying,en,0.9999985382276064,3,does have some drawbacks but a 2nd toggle saying show me accts older than n days is easy metadata already exists clientpolicy update
28138,"Isn't it supposed to be ""keep emailing"" :P  (via https://t.co/YshEHFHMFm) http://t.co/V1hMUj1tTr",other_cyberbullying,en,0.9999963896044504,3,isnt it supposed to be keep emailing p  via @link@ @link@
28140,@ugobananas OBVIOUSLY,other_cyberbullying,en,0.999996330458982,3,@ obviously
28142,@holliebakerlutz What does that 23% figure represent?  How was it derived?,other_cyberbullying,en,0.999998917852966,3,@ what does that 23 figure represent  how was it derived
28145,"Hey guys. Look at this little cutie, trying to bully me. :P https://t.co/IMyjQjVyRz",other_cyberbullying,en,0.9999988888967069,3,hey guys look at this little cutie trying to bully me p @link@
28149,http://t.co/nO5U2nLuGc,other_cyberbullying,en,0.999998019344342,3,@link@
28155,"RT @shanley: This has the nice bonus effect of ""proving"" to your ""community"" that you deserve harassment and aren't worth supporting = more…",other_cyberbullying,en,0.9999974280020466,3,rt @ this has the nice bonus effect of proving to your community that you deserve harassment and arent worth supporting  more…
28156,@LynnMagic some of it. Many moving parts.,other_cyberbullying,en,0.999996915578866,3,@ some of it many moving parts
28161,"@chaeronaea is it weird that 1st time I saw sacco on Twitter I was like ""that's @chaeronaea's fiancé""? usually it's the other way around.",other_cyberbullying,en,0.9999968302051506,3,@ is it weird that 1st time i saw sacco on twitter i was like thats @ fiancé usually its the other way around
28171,@UnoriginalJohn @girlziplocked @ameliagreenhall bahahaha,other_cyberbullying,en,0.9999954716731576,3,@ @ @ bahahaha
28172,@kmx1974 Not even close to accurate. Are you intentionally obtuse?,other_cyberbullying,en,0.9999990921177448,3,@ not even close to accurate are you intentionally obtuse
28178,@BristolBen Not aimed at you.,other_cyberbullying,en,0.999995510447413,3,@ not aimed at you
28190,sigh. I need to work on building out my legal contacts to encompass more states.,other_cyberbullying,en,0.4285719563979484,3,sigh i need to work on building out my legal contacts to encompass more states
28200,@joebentley10 YUP. :D,other_cyberbullying,en,0.9999966516161628,3,@ yup d
28201,"Kat, your cooking appears to be as unpleasant as you. #MKR",other_cyberbullying,en,0.9999972312225344,3,kat your cooking appears to be as unpleasant as you mkr
28207,"@kebesays no, my blog post. :)",other_cyberbullying,en,0.9723965529418304,3,@ no my blog post 
28208,@_sunnshinee,other_cyberbullying,en,0.9999973145015052,3,@
28209,@srhbutts hmm. that tweet may be actionable.,other_cyberbullying,en,0.9999960657767676,3,@ hmm that tweet may be actionable
28212,I hope Lloyd and Drasko find each other. #mkr,other_cyberbullying,en,0.999996697678836,3,i hope lloyd and drasko find each other mkr
28217,"Got a mention on Tech News 2Night on http://t.co/XxwC4cZ9at. Not 100% accurate, but close enough. 4:45 in. http://t.co/UZeHgfdFi7",other_cyberbullying,en,0.9999977086650956,3,got a mention on tech news 2night on @link@ not 100 accurate but close enough 445 in @link@
28222,More dog treats http://t.co/51jYzOwtDp,other_cyberbullying,en,0.99999660539666,3,more dog treats @link@
28241,"@dylanw i get that you're probably going to defend your friend regardless, but what he did was shitty, and then you followed it w/more shit.",other_cyberbullying,en,0.9999964112449168,3,@ i get that youre probably going to defend your friend regardless but what he did was shitty and then you followed it wmore shit
28242,RT @Dezzantibus: @MT8_9 @Brittany_Blade @JudgyBitch1 I think I'll leave this here. http://t.co/gE5ZdEE07F,other_cyberbullying,en,0.9999985538999788,3,rt @ @ @ @ i think ill leave this here @link@
28244,@ncweaver I've ran into difficulties getting them to respond. Which is weird. Their news orgs have written stories about me in the past.,other_cyberbullying,en,0.9999971372629012,3,@ ive ran into difficulties getting them to respond which is weird their news orgs have written stories about me in the past
28246,Lord save me from the hurt feelings of men in tech whose ideas have been challenged.,other_cyberbullying,en,0.9999972137135992,3,lord save me from the hurt feelings of men in tech whose ideas have been challenged
28248,"@slagkick frost for now. still learning how to play. for bgs, seems to work well.",other_cyberbullying,en,0.9999983211285046,3,@ frost for now still learning how to play for bgs seems to work well
28258,https://t.co/DdMGV3p1rz https://t.co/2ED1fxmW7K,other_cyberbullying,en,0.9999980921637418,3,@link@ @link@
28264,@a_man_in_black the trickiest thing of all ;),other_cyberbullying,en,0.999996496888693,3,@ the trickiest thing of all 
28270,@Trigger_Check the guy who paid.,other_cyberbullying,en,0.9999970339215228,3,@ the guy who paid
28274,@chilblane yay. i went last year and had to make new friends. i hate making new friends. i didn't know anyone else going.,other_cyberbullying,en,0.9999981568973616,3,@ yay i went last year and had to make new friends i hate making new friends i didnt know anyone else going
28279,"Oh. there goes @wadhwa using his position to shame @shanley publicly again over her sex life. SET YOURSELF ON FIRE YOU SEXIST SCUMBAG, thx.",other_cyberbullying,en,0.9999981654331732,3,oh there goes @ using his position to shame @ publicly again over her sex life set yourself on fire you sexist scumbag thx
28283,I'm terrified every single day of my life of the fact that people think I know what I'm doing #gameloading,other_cyberbullying,en,0.99999632204793,3,im terrified every single day of my life of the fact that people think i know what im doing gameloading
28285,@a_man_in_black I'm not mentioning names for a few different reasons.,other_cyberbullying,en,0.999997252540736,3,@ im not mentioning names for a few different reasons
28291,@a_man_in_black but daaaaaaaad,other_cyberbullying,en,0.999995643585358,3,@ but daaaaaaaad
28293,"@GemmaNoon ie: things not as open for interpretation, such as numeric or boolean data (is following/is not following, etc).",other_cyberbullying,en,0.9999971892325356,3,@ ie things not as open for interpretation such as numeric or boolean data is followingis not following etc
28296,"This KS isn't for a game, it's to sponsor his online abuse.",other_cyberbullying,en,0.9999966701306578,3,this ks isnt for a game its to sponsor his online abuse
28302,@tmclaughbos @mattstratton needs to rename the bot to something_ebooks and this wouldn't be a problem.,other_cyberbullying,en,0.9999943887680494,3,@ @ needs to rename the bot to somethingebooks and this wouldnt be a problem
28308,Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie http://tinyurl.com/3zvgpox,other_cyberbullying,en,0.999997655075332,3,christian right calls al franken a liberal bully for exposing their big lie @link@
28314,@Sir5000 not sure. was sent screencap,other_cyberbullying,en,0.9999970822680192,3,@ not sure was sent screencap
28315,"@nitin yes, absolutely. Almost exclusively used against women that are arguing against men.",other_cyberbullying,en,0.9999995848259366,3,@ yes absolutely almost exclusively used against women that are arguing against men
28316,"@oolon you know this is like the only time a dude's code was ever incorrectly attributed to a chick, ever. :P",other_cyberbullying,en,0.99999575048195,3,@ you know this is like the only time a dudes code was ever incorrectly attributed to a chick ever p
28323,@FraynkWash @KivaBay https://t.co/a65d2KXHwu,other_cyberbullying,en,0.9999976862493832,3,@ @ @link@
28324,Gay fiancé is not going to cope being away from the fresh meat #MKR,other_cyberbullying,en,0.999996166081812,3,gay fiancé is not going to cope being away from the fresh meat mkr
28326,An old friend just posted this on Facebook :P http://t.co/FnT39MdUeT,other_cyberbullying,en,0.9999956803420504,3,an old friend just posted this on facebook p @link@
28331,"I think this is spam. I'm not sure what I'm reading, but it's funny. // @TheQuinnspiracy http://t.co/2bCOvCr7nG http://t.co/NB7ba4jmWt",other_cyberbullying,en,0.9999974927439884,3,i think this is spam im not sure what im reading but its funny  @ @link@ @link@
28332,@TURBOCUNT they have some crazy flavors. wasabi? red bean?,other_cyberbullying,en,0.999996371011347,3,@ they have some crazy flavors wasabi red bean
28334,"RT @glassresistor: @thereaIbanksy @freebsdgirl first its triggering, second its an inaccurate portrayal of partner violence, third its tacky",other_cyberbullying,en,0.9999975349512747,3,rt @ @ @ first its triggering second its an inaccurate portrayal of partner violence third its tacky
28336,@PaladinGunn thanks. :),other_cyberbullying,en,0.9999971540718384,3,@ thanks 
28338,Entering GDC expo hall. Look for the neon pink backpack :),other_cyberbullying,en,0.999996765990131,3,entering gdc expo hall look for the neon pink backpack 
28348,"@GavinRamblesOn what this person has done is not just voiced an opinion. i'm not going to get a pile-on going, so i'm not giving specifics.",other_cyberbullying,en,0.9999978743815824,3,@ what this person has done is not just voiced an opinion im not going to get a pile-on going so im not giving specifics
28350,@aussielung Conversely @Shermertron is a good guy and egalitarian.,other_cyberbullying,en,0.5714263635413811,3,@ conversely @ is a good guy and egalitarian
28354,Entree worth a 3 max. My kids cook better than this and they know how to open cans! #MKR,other_cyberbullying,en,0.9999953192516344,3,entree worth a 3 max my kids cook better than this and they know how to open cans mkr
28360,@Aiiane awesome! Can't wait to hear from you.,other_cyberbullying,en,0.9999957249300064,3,@ awesome cant wait to hear from you
28361,Curious as to what GamerGate finds more offensive: that I'm overweight or that I'm completely unapologetic &amp; unashamed of it?,other_cyberbullying,en,0.999998464438572,3,curious as to what gamergate finds more offensive that im overweight or that im completely unapologetic amp unashamed of it
28366,"Okay. Hey, tech industry contacts. I need to talk to someone from Salesforce, Atlassian, and uh. Yeah, that should be good for now.",other_cyberbullying,en,0.9999976832493368,3,okay hey tech industry contacts i need to talk to someone from salesforce atlassian and uh yeah that should be good for now
28367,"NPR asked to speak to me about the wadhwa thing. They *just* got off the phone with him, &amp; now they don't need to talk to me anymore. Weird.",other_cyberbullying,en,0.9999964338093384,3,npr asked to speak to me about the wadhwa thing they just got off the phone with him amp now they dont need to talk to me anymore weird
28374,@chilblane @devslashzero IS TOO,other_cyberbullying,en,0.9999974740310824,3,@ @ is too
28379,@ELLIOTTCABLE the only info i've got is the kotaku article I just RTed. :),other_cyberbullying,en,0.9999944189128572,3,@ the only info ive got is the kotaku article i just rted 
28383,Headed over to #GirlDevWeek in a few hours to keynote about the state of online harassment.,other_cyberbullying,en,0.9999966689297468,3,headed over to girldevweek in a few hours to keynote about the state of online harassment
28384,"RT @Spacekatgal: Woke up to see Revolution PC is ranked 84th Steam Greenlight games in 20 hours! THIS IS AMAZING, thank you! http://t.co/NW…",other_cyberbullying,en,0.9999958817053334,3,rt @ woke up to see revolution pc is ranked 84th steam greenlight games in 20 hours this is amazing thank you @link@…
28385,"@girlziplocked i'm an engineer w/15 yrs exp, and i get mansplained career advice by dudes with 1/2 the xp and bad life decisions.",other_cyberbullying,en,0.9999981381397348,3,@ im an engineer w15 yrs exp and i get mansplained career advice by dudes with 12 the xp and bad life decisions
28392,@Kryten2X4B1 http://t.co/VQasiUuFei,other_cyberbullying,en,0.9999984343824566,3,@ @link@
28397,@gcarothers eek. i can't stand split keyboards. doesn't work well with MMOs.,other_cyberbullying,en,0.9999944542221898,3,@ eek i cant stand split keyboards doesnt work well with mmos
28398,Pocky 4ever. http://t.co/Sah8xed05T,other_cyberbullying,en,0.999995109870992,3,pocky 4ever @link@
28412,@korvys @jonrosenberg I had to source *many* gater's timelines. The grammar wasn't good enough for it to work well with just one. seriously,other_cyberbullying,en,0.99999885895827,3,@ @ i had to source many gaters timelines the grammar wasnt good enough for it to work well with just one seriously
28417,@RonBasler yes. I will be censoring the names.,other_cyberbullying,en,0.999997084108002,3,@ yes i will be censoring the names
28419,@AGeekCalledBob ick. DV can happen to anyone. :\,other_cyberbullying,en,0.9999939963119392,3,@ ick dv can happen to anyone 
28435,@freedominguez I saw. :) I've been working directly with twitter's safety department. I have faith they want to do the right thing.,other_cyberbullying,en,0.9999948170749277,3,@ i saw  ive been working directly with twitters safety department i have faith they want to do the right thing
28436,At this rate maybe they'll all be rocking up to my house soon expecting a meal - surprise round 47 #MKR,other_cyberbullying,en,0.8571405548948823,3,at this rate maybe theyll all be rocking up to my house soon expecting a meal - surprise round 47 mkr
28441,It's like Hunger Games. But with internet protocols.,other_cyberbullying,en,0.9999986279930252,3,its like hunger games but with internet protocols
28445,@LarryWest42 mostly joan jett lyrics.,other_cyberbullying,en,0.999997489017034,3,@ mostly joan jett lyrics
28448,"@AndreaFaulds @ggautoblocker it's true, there's a risk. but the same risk is involved in just following the twitter account.",other_cyberbullying,en,0.9999972995222608,3,@ @ its true theres a risk but the same risk is involved in just following the twitter account
28450,A little concerned at what is happening here. Uh. This story may not be over.,other_cyberbullying,en,0.9999939730117594,3,a little concerned at what is happening here uh this story may not be over
28469,TODO: email tax guy to ask if lavender bath bombs qualify as a business expense.,other_cyberbullying,en,0.9999979442824888,3,todo email tax guy to ask if lavender bath bombs qualify as a business expense
28470,@DrunkenGeeBee @mrbowers yup,other_cyberbullying,en,0.999996907051097,3,@ @ yup
28473,@TURBOCUNT i have no idea what red bean tastes like. i'm assuming it tastes like beans? i'm not really down with beans.,other_cyberbullying,en,0.9999959039801254,3,@ i have no idea what red bean tastes like im assuming it tastes like beans im not really down with beans
28476,"@PeerWorker @EvvyKube Nope. You keep saying that, but we both know you're lying. Show me where I called you stupid.",other_cyberbullying,en,0.9999957913366302,3,@ @ nope you keep saying that but we both know youre lying show me where i called you stupid
28480,RT @MicholsPalaG: Big big #QuestionsForMen #QuestionsForFeminists #SaturdayNightOnline 😜 http://t.co/Xhj0h1akeA,other_cyberbullying,en,0.9999975712615992,3,rt @ big big questionsformen questionsforfeminists saturdaynightonline 😜 @link@
28481,Seems the entire AFL season will be shorter than #MKR,other_cyberbullying,en,0.9999964745569124,3,seems the entire afl season will be shorter than mkr
28482,@wiemanindenwald Sooooo true.,other_cyberbullying,en,0.9999974772710404,3,@ sooooo true
28489,@Pheonnexx I can go to sleep after taking adderall. My ability to sleep is ridonkulous.,other_cyberbullying,en,0.999997573792655,3,@ i can go to sleep after taking adderall my ability to sleep is ridonkulous
28493,"At some point in the future, we will be allowing external developers to contribute. @A_Round_Square",other_cyberbullying,en,0.9999966726610624,3,at some point in the future we will be allowing external developers to contribute @
28494,@nvanderw i didn't even know random was an option!,other_cyberbullying,en,0.9999984035830944,3,@ i didnt even know random was an option
